manifest_row,run_id,model_id,provider,language,story_id,persona_id,persona_label,temperature,repetition,prompt_template,response_schema,should_compare_to_human_primary,notes
693,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
694,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
695,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
696,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
697,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
698,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
699,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
700,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
701,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
702,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
703,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
704,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
705,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
706,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
707,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
708,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
709,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
710,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
711,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
712,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
713,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
714,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
715,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
716,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
717,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
718,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
719,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T3,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
720,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
721,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
722,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
723,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
724,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
725,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
726,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
727,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
728,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
729,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
730,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
731,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
732,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
733,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
734,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
735,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
736,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
737,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
738,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
739,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T1,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
740,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T2,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
741,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T2,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
742,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T2,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
743,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T2,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
744,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T2,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
745,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,ja,T2,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
